suburb,address,room,type,price,method,seller,date,bathroom,car,council_area
Bentleigh East,28 Melva St,4,t,1130000,S,Buxton,26/8/2017,2,2,Glen Eira City Council
Bentleigh East,47 Parkmore Rd,4,h,1370000,VB,Gary,26/8/2017,3,3,Glen Eira City Council
Bentleigh East,1 Sassella St,3,h,1311000,SP,Jellis,26/8/2017,2,3,Glen Eira City Council
Bentleigh East,6 Wolai Av,4,h,1150000,VB,Woodards,26/8/2017,1,3,Glen Eira City Council
Black Rock,209 Beach Rd,3,h,1900000,S,Buxton,26/8/2017,2,2,Bayside City Council
Black Rock,27 Second St,2,h,1090000,S,Buxton,26/8/2017,1,2,Bayside City Council
Blackburn,3/29 Baldwin Rd,2,u,630100,SP,Woodards,26/8/2017,1,1,Whitehorse City Council
Blackburn,10 Fir St,3,h,1350000,S,Noel,26/8/2017,1,1,Whitehorse City Council
Blackburn South,117 Fulton Rd,3,h,905000,S,Ray,26/8/2017,2,2,Whitehorse City Council
Blackburn South,20 Wreford Rd,3,h,1152000,S,Fletchers,26/8/2017,1,3,Whitehorse City Council
Bonbeach,14 Haldane St,3,h,920000,S,Buxton,26/8/2017,1,2,Kingston City Council
Boronia,2 Norwich St,4,h,728000,S,iTRAK,26/8/2017,1,1,Knox City Council
Box Hill,6A Kintore Cr,4,h,1325000,S,Buxton,26/8/2017,3,1,Whitehorse City Council
Braybrook,44 Carlton St,3,h,1200000,SP,Biggin,26/8/2017,1,2,Maribyrnong City Council
Briar Hill,2 Acacia Ct,3,h,735000,S,Morrison,26/8/2017,2,1,Banyule City Council
Briar Hill,77 Karingal Dr,4,h,1030000,S,Nelson,26/8/2017,3,3,Banyule City Council
Brighton,3 Adamson St,4,h,3200000,VB,Marshall,26/8/2017,3,2,Bayside City Council
Brighton,19/18 Cochrane St,2,u,550000,VB,Gary,26/8/2017,2,2,Bayside City Council
Brighton,53 Elwood St,4,h,2830000,S,Nick,26/8/2017,2,2,Bayside City Council
Brighton,44 Meek St,4,h,2260000,S,Nick,26/8/2017,2,2,Bayside City Council
Brighton East,76 Canberra Gr,3,h,2060000,S,Jellis,26/8/2017,1,3,Bayside City Council
Brighton East,60 Cummins Rd,3,h,1650000,SP,Buxton,26/8/2017,2,2,Bayside City Council
Brighton East,375 South Rd,5,h,1650000,SP,Hodges,26/8/2017,2,5,Bayside City Council
Brighton East,110 Thomas St,3,h,1380000,VB,Marshall,26/8/2017,3,4,Bayside City Council
Brighton East,4/24 Thomas St,2,u,561000,S,Gary,26/8/2017,1,1,Bayside City Council
Brunswick,25 Horne St,4,h,1750000,S,Nelson,26/8/2017,1,0,Moreland City Council
Brunswick,7/1 Pottery Ct,1,u,350000,S,Woodards,26/8/2017,1,1,Moreland City Council
Brunswick,40 Rose St,3,h,1250000,VB,Nelson,26/8/2017,1,2,Moreland City Council
Brunswick East,10B Albion St,3,t,959000,S,Jellis,26/8/2017,2,1,Moreland City Council
Brunswick East,117 Barkly St,2,h,975000,S,Nelson,26/8/2017,1,1,Moreland City Council
Brunswick East,4/22 French Av,3,t,935000,S,Jellis,26/8/2017,2,1,Moreland City Council
Brunswick East,2/20 Lyndhurst Cr,2,u,580000,VB,Nelson,26/8/2017,1,1,Moreland City Council
Brunswick West,33 Irvine Cr,3,h,1160000,S,Nelson,26/8/2017,1,2,Moreland City Council
Brunswick West,3/6 McColl Ct,1,u,325000,S,Ray,26/8/2017,1,1,Moreland City Council
Brunswick West,38 McLean St,2,h,887500,S,Ray,26/8/2017,1,2,Moreland City Council
Brunswick West,16 Temple St,3,h,2350000,VB,Collins,26/8/2017,2,2,Moreland City Council
Bundoora,8 Cabernet Cr,5,h,940000,S,Ray,26/8/2017,3,2,Banyule City Council
Bundoora,36 Cameron Pde,4,h,850000,SP,Ray,26/8/2017,2,3,Banyule City Council
Bundoora,1 Chaucer Cr,4,h,760000,S,Barry,26/8/2017,1,2,Banyule City Council
Bundoora,37 Greenwood Dr,4,h,815000,S,Ray,26/8/2017,2,1,Banyule City Council
Bundoora,4 Warrawee Dr,3,t,505000,S,Barry,26/8/2017,1,2,Banyule City Council
Burnside,18 Fydler Av,3,h,580000,S,YPA,26/8/2017,2,2,Melton City Council
Burnside Heights,13 Wilkins Cr,3,h,603000,S,Bombay,26/8/2017,2,2,Melton City Council
Burwood,3 Aylwin Av,3,h,1220000,VB,Noel,26/8/2017,2,2,Monash City Council
Burwood,23 Cromwell St,3,h,1238000,S,Buxton,26/8/2017,2,1,Monash City Council
Burwood,58 Eley Rd,4,h,1535000,S,Nelson,26/8/2017,3,2,Monash City Council
Burwood,30 Montpellier Rd,4,h,1480000,S,Ray,26/8/2017,2,2,Monash City Council
Burwood,42 Uganda St,3,h,1340000,S,Fletchers,26/8/2017,1,1,Monash City Council
Burwood,11 Webb St,2,h,1322500,S,Buxton,26/8/2017,1,1,Monash City Council
Camberwell,35 Bellett St,3,h,1855000,S,Fletchers,26/8/2017,2,2,Boroondara City Council
Camberwell,3/2 Callanish Rd,2,u,670000,VB,Jellis,26/8/2017,1,1,Boroondara City Council
Camberwell,1 Trafalgar Rd,4,h,2385000,S,Marshall,26/8/2017,2,2,Boroondara City Council
Canterbury,10 Beaumont St,3,h,1935000,S,Jellis,26/8/2017,2,2,Boroondara City Council
Canterbury,6/27 Chatham Rd,2,u,757500,S,Domain,26/8/2017,1,1,Boroondara City Council
Carnegie,6/1150 Dandenong Rd,1,u,355000,S,Ray,26/8/2017,1,1,Glen Eira City Council
Carnegie,5/13 Rosstown Rd,1,u,456000,SP,hockingstuart,26/8/2017,1,1,Glen Eira City Council
Carrum Downs,1 Broderick Rd,4,h,546000,SP,Harcourts,26/8/2017,1,1,Frankston City Council
Carrum Downs,2 Donna St,3,h,532000,S,Barry,26/8/2017,1,2,Frankston City Council
Carrum Downs,2 Tasman Ct,3,h,615000,S,hockingstuart,26/8/2017,2,2,Frankston City Council
Caulfield South,8/38 Alder St,1,u,340000,VB,Buxton,26/8/2017,1,1,Glen Eira City Council
Caulfield South,2/203 Booran Rd,2,u,790000,S,Gary,26/8/2017,1,1,Glen Eira City Council
Chadstone,1/46 Margot St,3,u,851500,S,Buxton,26/8/2017,1,2,Monash City Council
Chadstone,1/3 moona Ct,4,h,920000,S,Ray,26/8/2017,2,1,Monash City Council
Chadstone,3/1 Rae St,3,t,865000,S,McGrath,26/8/2017,2,1,Monash City Council
Chelsea Heights,7 Brolga Av,3,h,725000,S,Ray,26/8/2017,1,1,Kingston City Council
Cheltenham,78 Albenca St,5,h,1300000,VB,Buxton,26/8/2017,2,2,Bayside City Council
Cheltenham,42 Snowdon Dr,3,h,975000,S,Charlton,26/8/2017,2,2,Bayside City Council
Clayton South,3/54 Oakes Av,2,u,460000,SP,Barry,26/8/2017,1,0,Kingston City Council
Clayton South,26 Tarago Cr,3,h,950000,S,C21,26/8/2017,2,2,Kingston City Council
Clifton Hill,472 Wellington St,4,h,2440000,S,Nelson,26/8/2017,2,1,Yarra City Council
Coburg,263 Bell St,4,h,990000,VB,Nelson,26/8/2017,2,2,Darebin City Council
Coburg,24 Watchtower Rd,3,t,704000,S,Ray,26/8/2017,2,2,Darebin City Council
Coburg North,62 Dawson St,3,h,601000,S,Nelson,26/8/2017,1,2,Darebin City Council
Coburg North,3/24 Lorensen Av,2,t,650000,S,hockingstuart,26/8/2017,1,2,Darebin City Council
Coolaroo,21 Norval Cr,3,h,460000,S,Stockdale,26/8/2017,1,3,Hume City Council
Craigieburn,28 Powell St,3,h,412500,S,RE,26/8/2017,2,1,Hume City Council
Craigieburn,5 Scarborough Tce,3,h,465000,S,Ray,26/8/2017,1,1,Hume City Council
Cranbourne,48 Majestic Bvd,5,h,720008,SP,O'Brien,26/8/2017,3,2,Casey City Council
Croydon,9 Columbia Av,5,h,1188000,S,hockingstuart,26/8/2017,2,2,Maroondah City Council
Croydon,19 Sevenoaks Av,5,h,905000,S,Barry,26/8/2017,2,2,Maroondah City Council
Diggers Rest,1/129 Calder Hwy,3,u,397000,S,Barry,26/8/2017,2,1,Hume City Council
Doncaster East,9 Abelia St,4,h,1370000,SP,Fletchers,26/8/2017,2,2,Manningham City Council
East Melbourne,208/25 Hotham St,1,u,303500,S,hockingstuart,26/8/2017,1,0,Melbourne City Council
Edithvale,20 Northcliffe Rd,3,h,1100000,VB,Buxton,26/8/2017,2,4,Kingston City Council
Elsternwick,2/7 Trevelyan St,2,u,780000,S,Gary,26/8/2017,1,1,Glen Eira City Council
Eltham,16 Foster Rd,4,h,1060000,S,Buckingham,26/8/2017,2,2,Banyule City Council
Eltham North,45 Allison Cr,4,h,905000,S,Buckingham,26/8/2017,2,0,Banyule City Council
Endeavour Hills,16 Hughes Cl,3,h,580000,S,Quinta,26/8/2017,2,1,Casey City Council
Epping,2 Farmhouse Bvd,3,h,620000,S,Barry,26/8/2017,2,2,Whittlesea City Council
Epping,2/18 Hall St,2,u,402500,S,Love,26/8/2017,1,1,Whittlesea City Council
Epping,26 Lowalde Dr,3,h,595000,S,hockingstuart,26/8/2017,1,2,Whittlesea City Council
Epping,11 Simon Ct,3,h,569000,S,hockingstuart,26/8/2017,2,2,Whittlesea City Council
Epping,8 Trumper Pl,4,h,810000,S,Barry,26/8/2017,2,4,Whittlesea City Council
Essendon,54 Cooper St,5,h,2335000,SP,Barry,26/8/2017,2,6,Moonee Valley City Council
Fawkner,1/3 Edward St,3,t,635000,S,Stockdale,26/8/2017,2,2,Hume City Council
Fawkner,27 Elsa St,4,h,836000,S,Jellis,26/8/2017,2,2,Hume City Council
Ferntree Gully,2/6 Simpson Rd,2,h,594000,S,Ray,26/8/2017,1,1,Knox City Council
Fitzroy,471 George St,3,h,1311000,SP,Peter,26/8/2017,1,1,Yarra City Council
Fitzroy North,6/657 Brunswick St,1,u,390000,SP,Jellis,26/8/2017,1,0,Moreland City Council
Fitzroy North,50 Church St,2,h,1385000,SP,Jellis,26/8/2017,1,0,Moreland City Council
Fitzroy North,134 Clauscen St,2,h,1400000,S,Nelson,26/8/2017,1,1,Moreland City Council
Fitzroy North,171 Scotchmer St,4,h,1870000,S,Jellis,26/8/2017,3,1,Moreland City Council
Fitzroy North,211 Scotchmer St,4,h,1620000,S,Nelson,26/8/2017,1,1,Moreland City Council
Flemington,10 Jezabeel Ct,4,h,1110000,SP,Nelson,26/8/2017,3,2,Melbourne City Council
Flemington,22A Wisewould St,3,t,935000,S,Brad,26/8/2017,2,2,Melbourne City Council
Forest Hill,39 Barter Cr,4,h,1078000,SP,Buxton,26/8/2017,1,1,Whitehorse City Council
Forest Hill,9 Jackson St,3,h,1197000,S,Ray,26/8/2017,2,2,Whitehorse City Council
Forest Hill,16 Wickham Av,6,h,1065000,S,hockingstuart,26/8/2017,1,1,Whitehorse City Council
Frankston,4 Sassafras Dr,3,h,515000,SP,O'Brien,26/8/2017,1,4,Frankston City Council
Frankston North,7 Huon Ct,3,h,493000,S,Barry,26/8/2017,1,1,Frankston City Council
Frankston South,3 Diosma Ct,3,h,1155000,S,hockingstuart,26/8/2017,2,2,Frankston City Council
Frankston South,23 Fenton Cr,4,h,980000,S,hockingstuart,26/8/2017,2,2,Frankston City Council
Frankston South,53 Fleetwood Cr,3,h,902000,S,Barry,26/8/2017,2,1,Frankston City Council
Frankston South,8 Fulham Cl,3,h,750000,S,Barry,26/8/2017,1,2,Frankston City Council
Frankston South,21 Karina St,5,h,1825000,S,T,26/8/2017,2,3,Frankston City Council
Gladstone Park,9 Banks Pl,3,h,742000,S,Barry,26/8/2017,2,2,Hume City Council
Glen Huntly,2/1110 Glen Huntly Rd,2,u,442000,S,Woodards,26/8/2017,1,1,Glen Eira City Council
Glen Iris,1 Anthony St,5,h,5770000,S,Marshall,26/8/2017,3,2,Boroondara City Council
Glen Iris,14 Britten St,4,h,2850000,VB,Marshall,26/8/2017,2,2,Boroondara City Council
Glen Iris,10 Madeline St,5,h,1700000,VB,Tim,26/8/2017,3,2,Boroondara City Council
Glen Iris,33 Welfare Pde,3,h,1688000,S,Purplebricks,26/8/2017,1,2,Boroondara City Council
Glen Waverley,1/7 Carramar Av,2,u,625000,S,Harcourts,26/8/2017,1,1,Monash City Council
Glenroy,4/35 Clovelly Av,2,u,500000,S,Brad,26/8/2017,1,1,Moreland City Council
Glenroy,2/19 Finchley Av,2,t,582000,S,Frank,26/8/2017,1,1,Moreland City Council
Glenroy,80 Paget Av,2,h,725000,S,Stockdale,26/8/2017,1,2,Moreland City Council
Gowanbrae,24 Duranta Dr,4,t,655000,S,Nelson,26/8/2017,3,2,Moreland City Council
Greensborough,17 Glenwood Dr,6,h,1050000,VB,Darren,26/8/2017,3,2,Banyule City Council
Greensborough,53 Greenhill Rd,4,h,950000,S,hockingstuart,26/8/2017,2,3,Banyule City Council
Greensborough,2/5 McDowell St,2,u,540000,S,Darren,26/8/2017,1,1,Banyule City Council
Greensborough,9 Tangari Ct,3,h,842000,S,Parkes,26/8/2017,2,2,Banyule City Council
Greensborough,2/18 Vermont Pde,2,u,670000,S,Darren,26/8/2017,1,1,Banyule City Council
Greenvale,8 Howren Tce,4,h,715000,S,Stockdale,26/8/2017,2,2,Hume City Council
Greenvale,1 Silverwood Dr,3,h,465000,S,RE,26/8/2017,2,1,Hume City Council
Hampton,23/56 Beach Rd,2,u,842000,S,Buxton,26/8/2017,1,1,Bayside City Council
Hampton,43 Service St,4,h,2086000,SP,Marshall,26/8/2017,2,2,Bayside City Council
Hampton East,3 Besant St,3,h,1280000,SP,Buxton,26/8/2017,1,3,Bayside City Council
Hampton East,3 Sybil St,3,h,1335000,S,Buxton,26/8/2017,1,1,Bayside City Council
Hampton Park,5 Bickerton Ct,3,h,680000,S,O'Brien,26/8/2017,2,2,Casey City Council
Hampton Park,4 Somerville Rd,4,h,625000,S,Rexhepi,26/8/2017,1,2,Casey City Council
Hawthorn,60/44 Burwood Rd,2,u,581000,S,Jellis,26/8/2017,1,1,Boroondara City Council
Hawthorn,2 College St,6,h,2825000,S,Jellis,26/8/2017,5,2,Boroondara City Council
Hawthorn,42 College St,2,h,1350000,VB,Jellis,26/8/2017,1,0,Boroondara City Council
Hawthorn,11/508 Glenferrie Rd,2,u,838000,SP,LITTLE,26/8/2017,1,1,Boroondara City Council
Hawthorn,80/8 Wallen Rd,3,u,1335000,SP,Jellis,26/8/2017,2,3,Boroondara City Council
Heathmont,40 Viviani Cr,3,h,925000,S,Carter,26/8/2017,2,2,Maroondah City Council
Heidelberg,1/57 Rosanna Rd,3,t,610000,S,Miles,26/8/2017,2,2,Banyule City Council
Heidelberg Heights,18 Gotha St,2,h,849000,S,Fletchers,26/8/2017,1,2,Banyule City Council
Heidelberg West,81 Ramu Pde,3,h,520000,S,William,26/8/2017,1,1,Banyule City Council
Highett,6 Frances St,3,h,1460000,S,Thomson,26/8/2017,2,2,Bayside City Council
Highett,2/4 Turner Rd,2,u,680500,S,Ray,26/8/2017,1,1,Bayside City Council
Hillside,7 Greybox Ct,4,h,730000,S,Barry,26/8/2017,2,2,Brimbank City Council
Hoppers Crossing,26 Abbotswood Dr,4,h,602000,S,hockingstuart,26/8/2017,2,2,Wyndham City Council
Hoppers Crossing,23 Bayview Cr,3,h,565000,S,Barry,26/8/2017,2,2,Wyndham City Council
Hoppers Crossing,13 Bordeaux Dr,3,h,505000,S,RW,26/8/2017,2,2,Wyndham City Council
Hoppers Crossing,14 Coolabah Cr,3,h,550000,S,Sweeney,26/8/2017,2,4,Wyndham City Council
Hoppers Crossing,3/41 Evrah Dr,3,u,406500,S,Triwest,26/8/2017,2,1,Wyndham City Council
Hoppers Crossing,2 Lyon Ct,3,h,565000,S,Sweeney,26/8/2017,2,2,Wyndham City Council
Hoppers Crossing,3/14 Moffatt Cr,2,u,315000,S,Triwest,26/8/2017,1,1,Wyndham City Council
Hoppers Crossing,70 Whitsunday Dr,3,h,512000,S,hockingstuart,26/8/2017,1,1,Wyndham City Council
Huntingdale,63 Beauford St,4,h,1190000,SA,Buxton,26/8/2017,2,2,Monash City Council
Ivanhoe,197 Banksia St,4,h,1200000,VB,Barry,26/8/2017,2,2,Banyule City Council
Ivanhoe East,1 Hartlands Rd,3,h,1630000,S,Miles,26/8/2017,2,2,Banyule City Council
Ivanhoe East,19 Wilfred Rd,5,h,3350000,VB,Nelson,26/8/2017,3,2,Banyule City Council
Keilor,2/20 Kennedy St,3,u,760000,SP,Brad,26/8/2017,2,2,Brimbank City Council
Keilor,16 Kiewa Cr,5,h,739000,S,Daniel,26/8/2017,2,2,Brimbank City Council
Keilor Downs,17 Goodwood Dr,3,h,683000,S,Barry,26/8/2017,2,2,Brimbank City Council
Keilor Downs,27 Minerva Cr,4,h,705000,S,Barry,26/8/2017,2,2,Brimbank City Council
Keilor East,18 Heatherlea Cr,4,h,886000,S,Nelson,26/8/2017,2,4,Brimbank City Council
Keilor East,148 Rachelle Rd,4,h,1160000,S,Nelson,26/8/2017,3,4,Brimbank City Council
Keilor Park,1 Flinders St,3,h,821000,S,Stockdale,26/8/2017,1,2,Brimbank City Council
Kew,64 Barnard Gr,4,h,1115000,S,Fletchers,26/8/2017,2,0,Boroondara City Council
Kew,135 Brougham St,4,h,1800000,SP,Nelson,26/8/2017,2,2,Boroondara City Council
Kew,6 Carson St,4,h,3300000,SP,Jellis,26/8/2017,3,2,Boroondara City Council
Kew,3/35 Hartington St,3,u,650000,S,Jellis,26/8/2017,1,1,Boroondara City Council
Kew,537 High St,3,h,1750000,VB,Kay,26/8/2017,2,2,Boroondara City Council
Kew,5 Regency Gr,4,h,2045000,S,Fletchers,26/8/2017,3,2,Boroondara City Council
Kew,4 Second Av,3,h,2200000,S,Jellis,26/8/2017,2,4,Boroondara City Council
Kew East,5 Fairway Dr,4,h,1837500,S,RT,26/8/2017,3,2,Boroondara City Council
Keysborough,17 Kotiko Rd,3,h,930000,S,Barry,26/8/2017,2,2,Greater Dandenong City Council
Kilsyth,17 Birkenhead Dr,3,h,803000,S,Max,26/8/2017,1,2,Maroondah City Council
Kings Park,3 Ikara Cl,3,h,560000,S,Barry,26/8/2017,1,1,Brimbank City Council
Knoxfield,1/5 Bunnett Rd,4,h,704000,S,Ray,26/8/2017,2,4,Knox City Council
Kooyong,707 Toorak Rd,4,h,3080000,SP,Jellis,26/8/2017,2,3,Stonnington City Council
Lalor,1 Ashdown Ct,3,h,671000,SP,Ray,26/8/2017,1,2,Whittlesea City Council
Lalor,25 Bruce St,3,h,690000,SA,HAR,26/8/2017,1,2,Whittlesea City Council
Lalor,264 Edgars Rd,3,h,520000,SP,Barry,26/8/2017,1,1,Whittlesea City Council
Lalor,183 Kingsway Dr,3,h,625000,S,HAR,26/8/2017,1,2,Whittlesea City Council
Lalor,42 Suncroft Dr,4,h,955000,S,Nelson,26/8/2017,2,2,Whittlesea City Council
Maidstone,3 Wallace St,3,h,735000,S,Biggin,26/8/2017,1,1,Maribyrnong City Council
Malvern,7 Northbrook Av,4,h,860000,SP,Abercromby's,26/8/2017,2,3,Stonnington City Council
Malvern East,65 Kerferd St,2,h,2585000,S,Marshall,26/8/2017,1,2,Stonnington City Council
Malvern East,2002 Malvern Rd,2,u,651000,SP,Jellis,26/8/2017,1,1,Stonnington City Council
Malvern East,1B The Grange,2,h,1365000,S,Jellis,26/8/2017,1,2,Stonnington City Council
Malvern East,531 Waverley Rd,3,h,1100000,VB,Jellis,26/8/2017,1,3,Stonnington City Council
Maribyrnong,6/3 Hillside Cr,3,t,1625000,S,Jellis,26/8/2017,2,2,Maribyrnong City Council
Maribyrnong,88 The Esplanade,3,h,3400000,SP,Jas,26/8/2017,1,5,Maribyrnong City Council
McKinnon,55 McKinnon Rd,4,h,1830000,S,McGrath,26/8/2017,2,1,Glen Eira City Council
McKinnon,36A Windsor Av,4,t,1655000,S,Buxton,26/8/2017,2,2,Glen Eira City Council
Meadow Heights,17 Canadian Ct,3,h,535000,SP,Barry,26/8/2017,1,4,Hume City Council
Melton,12 Alkemade Dr,3,h,359000,S,Raine,26/8/2017,1,2,Melton City Council
Melton South,115 Exford Rd,3,h,340000,S,Raine,26/8/2017,1,1,Melton City Council
Melton South,1 Fraser St,3,h,395000,S,YPA,26/8/2017,1,1,Melton City Council
Mentone,50 Allandale Rd,3,h,980000,S,Buxton,26/8/2017,2,2,Kingston City Council
Mentone,10/78 Beach Rd,2,t,860000,SP,hockingstuart,26/8/2017,2,2,Kingston City Council
Mentone,29 Neville St,3,h,1002500,S,Ray,26/8/2017,1,2,Kingston City Council
Mernda,60 Hunters Rd,3,h,970000,S,Ray,26/8/2017,1,2,Whittlesea City Council
Middle Park,81 Erskine St,3,h,2090000,S,Chisholm,26/8/2017,1,0,Port Phillip City Council
Mitcham,4/5 Coppin Cl,2,u,651000,SP,Noel,26/8/2017,1,1,Whitehorse City Council
Mitcham,1 Culwell Av,3,h,855000,S,Noel,26/8/2017,2,2,Whitehorse City Council
Mitcham,29 Highland Av,4,h,1185000,S,Fletchers,26/8/2017,3,2,Whitehorse City Council
Mitcham,1B Irvine St,2,h,735000,S,hockingstuart,26/8/2017,2,1,Whitehorse City Council
Mitcham,2/61 Orient Av,3,u,907800,S,Noel,26/8/2017,2,2,Whitehorse City Council
Mitcham,37 Purches St,3,h,1010000,S,Noel,26/8/2017,2,2,Whitehorse City Council
Monbulk,21 David St,4,h,720000,SP,Fletchers,26/8/2017,2,2,Yarra Ranges Shire Council
Montmorency,38 Reichelt Av,3,h,835000,S,Ray,26/8/2017,2,2,Banyule City Council
Moonee Ponds,11 Argyle St,4,h,1716000,S,Nelson,26/8/2017,2,2,Moonee Valley City Council
Moonee Ponds,1/53 Buckley St,2,u,435000,S,Nelson,26/8/2017,1,1,Moonee Valley City Council
Moonee Ponds,53 Moore St,4,h,1305000,SP,Biggin,26/8/2017,1,1,Moonee Valley City Council
Moorabbin,110 Chapel Rd,3,h,1072000,S,Jellis,26/8/2017,1,3,Kingston City Council
Moorabbin,7 Walsh Av,3,h,1290000,S,Ray,26/8/2017,1,1,Kingston City Council
Mooroolbark,68 Bellara Dr,4,h,794500,S,iTRAK,26/8/2017,2,6,Yarra Ranges Shire Council
Mooroolbark,11 Western Wy,3,h,760000,S,Fletchers,26/8/2017,1,2,Yarra Ranges Shire Council
Mordialloc,46 Barkly St,4,h,1500000,S,Buxton,26/8/2017,3,2,Kingston City Council
Mordialloc,71 McDonald St,4,h,1617000,S,Hodges,26/8/2017,3,3,Kingston City Council
Mordialloc,38B White St,3,t,755000,S,hockingstuart,26/8/2017,2,2,Kingston City Council
Mount Waverley,15 Anthony Dr,3,h,1028800,S,Jellis,26/8/2017,2,1,Monash City Council
Mount Waverley,7 Cranleigh Gr,3,h,1761000,S,Ray,26/8/2017,1,2,Monash City Council
Mount Waverley,4 Hillside Rd,4,h,1470000,S,Fletchers,26/8/2017,2,2,Monash City Council
Mount Waverley,38 Hillview Av,3,h,1430000,S,McGrath,26/8/2017,1,2,Monash City Council
Mount Waverley,17 Huntingtower Cr,6,h,1840000,S,Jellis,26/8/2017,2,2,Monash City Council
Mount Waverley,62 Marianne Wy,4,h,1500000,S,Fletchers,26/8/2017,2,2,Monash City Council
Mount Waverley,12 Pall Mall,3,h,1700000,VB,Jellis,26/8/2017,1,2,Monash City Council
Mount Waverley,2/392 Stephensons Rd,3,t,1035000,SP,McGrath,26/8/2017,2,2,Monash City Council
Mulgrave,2229 Dandenong Rd,3,h,940000,S,Biggin,26/8/2017,2,3,Monash City Council
Niddrie,12 Coghlan St,3,h,1521000,S,Barry,26/8/2017,2,1,Moonee Valley City Council
Niddrie,3 Grandview Rd,3,h,845000,SP,Brad,26/8/2017,1,1,Moonee Valley City Council
Niddrie,44 Shaw St,3,h,1305000,SP,Frank,26/8/2017,1,3,Moonee Valley City Council
Noble Park,2/47 Chandler Rd,3,t,565000,S,Win,26/8/2017,2,1,Greater Dandenong City Council
North Melbourne,186 Errol St,2,t,770000,VB,W.B.,26/8/2017,2,0,Melbourne City Council
North Melbourne,8 Stedeford La,3,t,1425000,S,Jellis,26/8/2017,2,1,Melbourne City Council
Northcote,95 Beavers Rd,2,h,1118000,S,Nelson,26/8/2017,2,1,Darebin City Council
Notting Hill,2 Reserve Pl,2,t,570500,S,Biggin,26/8/2017,1,1,Monash City Council
Nunawading,8 Haros Av,3,h,805000,S,Fletchers,26/8/2017,1,1,Manningham City Council
Nunawading,3/39 Lemon Gr,2,u,710000,S,Jellis,26/8/2017,1,1,Manningham City Council
Oak Park,18 Jessie St,2,h,1006000,S,Stockdale,26/8/2017,1,1,Moreland City Council
Oakleigh,8 William St,3,h,1360000,S,Buxton,26/8/2017,2,2,Monash City Council
Ormond,57 Holloway St,3,h,1510000,S,Buxton,26/8/2017,2,3,Glen Eira City Council
Ormond,12 Wallen Rd,4,h,1700000,VB,Marshall,26/8/2017,2,1,Glen Eira City Council
Parkdale,3/192 Como Pde W,2,u,690000,S,Buxton,26/8/2017,1,1,Kingston City Council
Parkdale,14 Robert St,3,h,1060000,S,Barry,26/8/2017,1,2,Kingston City Council
Pascoe Vale,1 Ann St,4,h,1260000,S,Eview,26/8/2017,2,4,Moreland City Council
Pascoe Vale,1B Braeside St,2,t,636500,S,Barry,26/8/2017,1,2,Moreland City Council
Pascoe Vale,2/424 Gaffney St,2,t,580000,S,hockingstuart,26/8/2017,1,1,Moreland City Council
Pascoe Vale,2/7 Joffre Rd,4,t,745000,S,Barry,26/8/2017,2,1,Moreland City Council
Patterson Lakes,6 Balarang Ct,3,h,670000,S,hockingstuart,26/8/2017,1,3,Kingston City Council
Point Cook,27 Arrowgrass Dr,3,h,651000,S,LJ,26/8/2017,2,2,Wyndham City Council
Point Cook,21 Stoneyfell Rd,4,h,527000,SP,Point,26/8/2017,2,2,Wyndham City Council
Port Melbourne,44 Garton St,4,t,2455000,SP,Marshall,26/8/2017,3,2,Melbourne City Council
Prahran,69 Greville St,4,h,2668000,S,Biggin,26/8/2017,2,2,Stonnington City Council
Preston,61 Dundas St,3,h,910000,SP,Nelson,26/8/2017,1,2,Darebin City Council
Preston,1/11 Graham Ct,3,u,810000,S,RW,26/8/2017,1,2,Darebin City Council
Preston,2/154 Raglan St,2,t,761000,SP,Nelson,26/8/2017,1,1,Darebin City Council
Reservoir,181 Albert St,3,h,829000,S,Barry,26/8/2017,1,2,Darebin City Council
Reservoir,3/9 Asquith St,2,u,415000,SP,Love,26/8/2017,1,1,Darebin City Council
Reservoir,1 Don St,4,h,1112000,S,RW,26/8/2017,2,10,Darebin City Council
Reservoir,4/12 MacK St,3,t,707000,S,Nelson,26/8/2017,2,2,Darebin City Council
Reservoir,28 Manoel Av,4,h,852000,S,Stockdale,26/8/2017,3,2,Darebin City Council
Reservoir,92 Pine St,2,u,625500,S,RW,26/8/2017,1,2,Darebin City Council
